operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PmMcuBootCostTime,PMDsnCostTime,PmMusicTime
noInfo,H09R3081H3Q6,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608055,B8:4D:43:FC:B7:95,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:06:02.331783,2022-03-28 09:04:36.501058,43.059,28.074,7.564,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.92,3.878,5.246
noInfo,H09R3081H3J9,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608060,B8:4D:43:FC:99:C1,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:08:27.680175,2022-03-28 09:06:59.150495,45.206,28.1,7.51,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.934,4.262,5.344
noInfo,H09R3081H3Q8,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608064,B8:4D:43:FC:BC:96,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:10:50.382545,2022-03-28 09:09:23.323683,44.837,27.856,7.608,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.944,4.192,5.197
noInfo,H09R3081H3J7,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608068,B8:4D:43:FC:93:22,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:13:13.024739,2022-03-28 09:11:44.505413,44.834,29.108,7.522,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.915,3.967,5.682
noInfo,H09R3081H3J2,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608073,B8:4D:43:D1:81:96,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:15:28.414155,2022-03-28 09:14:02.708725,43.619,27.689,7.62,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.928,3.928,5.415
noInfo,H09R3081H3H7,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608077,B8:4D:43:FC:B4:E2,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:17:33.842950,2022-03-28 09:16:07.080161,43.439,29.13,7.491,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.888,4.089,5.081
noInfo,H09R3081H3H4,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608081,B8:4D:43:FC:B8:41,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:19:30.668206,2022-03-28 09:18:04.496356,44.061,27.716,7.539,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.893,4.145,5.302
noInfo,H09R3081H3H0,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608085,B8:4D:43:FC:B7:8B,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:21:45.645594,2022-03-28 09:20:19.030580,44.632,27.757,7.416,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.891,3.669,5.387
noInfo,H09R3081H3Q2,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608097,B8:4D:43:FC:BC:9F,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:28:02.382939,2022-03-28 09:26:32.878028,45.949,28.333,7.671,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.924,4.029,4.94
noInfo,H09R3081H3A3,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608102,B8:4D:43:FC:9C:71,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:30:15.713822,2022-03-28 09:28:49.790483,43.157,28.258,7.655,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.973,4.593,4.995
noInfo,H09R3081H3R6,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608106,B8:4D:43:FC:BD:30,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:32:15.868411,2022-03-28 09:30:49.680356,44.386,27.773,7.96,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.946,3.878,5.224
noInfo,H09R3081H3S4,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608113,B8:4D:43:FC:B7:A0,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:34:21.315881,2022-03-28 09:32:54.608050,44.545,27.898,7.676,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.93,4.195,5.074
noInfo,H09R3081H3Z2,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608119,B8:4D:43:FC:B8:C5,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:37:36.418420,2022-03-28 09:36:11.505099,42.712,28.382,7.399,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.93,3.937,4.945
noInfo,H09R3081H3Z9,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608123,B8:4D:43:FC:B8:A7,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:39:27.494485,2022-03-28 09:38:01.654974,43.567,28.003,7.676,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.914,3.978,5.221
noInfo,H09R3081H2U9,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608131,B8:4D:43:FC:B7:77,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:43:02.800344,2022-03-28 09:41:34.874989,44.725,28.049,7.441,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.912,4.103,5.04
noInfo,H09R3081H2U3,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608139,B8:4D:43:FC:A9:6C,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:46:59.607900,2022-03-28 09:45:33.885659,43.836,27.59,7.414,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.92,4.002,5.468
noInfo,H09R3081H3R3,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608145,B8:4D:43:FC:A9:86,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:49:05.352989,2022-03-28 09:47:39.509687,42.267,28.447,7.708,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.91,4.333,5.665
noInfo,H09R3081H4H1,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608153,B8:4D:43:FC:B4:E5,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 09:52:02.399220,2022-03-28 09:50:34.515196,44.527,28.04,7.465,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.891,4.085,5.344
noInfo,H09R3081H2U7,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608158,F0:B0:40:74:AC:91,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:02:42.177970,2022-03-28 10:01:16.526613,43.83,27.771,7.501,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.904,3.982,5.086
noInfo,H09R3081H2U1,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608163,B8:4D:43:FC:AA:74,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:04:44.510311,2022-03-28 10:03:16.023974,45.605,27.406,7.357,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.948,4.721,5.65
noInfo,H09R3081H2R5,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608170,B8:4D:43:FC:B9:D7,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:06:45.494025,2022-03-28 10:05:19.079629,44.639,27.573,7.493,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.995,3.868,5.123
noInfo,H09R3081H2Q5,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608178,F0:B0:40:74:AC:96,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:10:08.085344,2022-03-28 10:08:38.191872,45.454,27.788,7.447,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.895,6.531,5.233
noInfo,H09R3081H2S1,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608183,B8:4D:43:FC:AA:E8,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:11:47.990592,2022-03-28 10:10:22.740578,43.11,28.033,7.489,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.876,4.027,5.188
noInfo,H09R3081H2K9,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608190,B8:4D:43:FC:B9:33,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:13:51.336207,2022-03-28 10:12:25.224406,43.518,28.249,7.742,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.905,3.842,5.491
noInfo,H09R3081H2K0,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608197,B8:4D:43:FC:B8:43,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:16:27.992941,2022-03-28 10:15:01.473432,44.649,27.957,7.572,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.999,3.895,5.015
noInfo,H09R3081H2K2,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608205,F0:B0:40:74:AE:16,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:19:27.203329,2022-03-28 10:18:00.609164,43.337,28.177,7.404,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.903,4.817,4.955
noInfo,H09R3081H2J8,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608215,B8:4D:43:FC:93:25,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:22:56.813306,2022-03-28 10:21:29.659692,44.751,27.924,7.431,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.935,4.269,5.163
noInfo,H09R3081H2H7,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608225,B8:4D:43:FC:BD:39,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:27:02.520437,2022-03-28 10:25:37.460582,43.133,27.964,7.489,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.926,3.921,5.078
noInfo,H09R3081H2R9,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608232,B8:4D:43:FC:B9:CE,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:29:32.932537,2022-03-28 10:28:06.621631,42.967,28.874,7.6,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.967,4.152,5.235
noInfo,H09R3081H2H1,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608236,B8:4D:43:FC:B9:49,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:31:14.062985,2022-03-28 10:29:46.802860,44.917,28.074,7.582,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.949,4.161,5.237
noInfo,H09R3081H2J2,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608242,F0:B0:40:74:AB:6B,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:33:17.683391,2022-03-28 10:31:51.867048,44.008,27.749,7.677,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.908,4.019,5.14
noInfo,H09R3081H2F7,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608248,B8:4D:43:FC:A3:50,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:35:22.902947,2022-03-28 10:33:54.187955,46.602,27.806,7.505,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.925,4.077,5.147
noInfo,H09R3081H2A8,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608253,F0:B0:40:74:AC:F7,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:37:10.095617,2022-03-28 10:35:43.507298,44.436,27.889,7.507,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.912,3.926,5.219
noInfo,H09R3081H2A7,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608260,B8:4D:43:D1:7D:0F,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:39:15.293971,2022-03-28 10:37:48.472982,44.545,27.866,7.473,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.052,3.935,5.422
noInfo,H09R3081H2A0,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608265,B8:4D:43:D1:7D:78,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:41:05.485789,2022-03-28 10:39:38.162891,44.821,27.697,7.397,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.904,3.921,5.832
noInfo,H09R3081H2Z6,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608270,F0:B0:40:74:AD:3D,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:43:31.960786,2022-03-28 10:42:04.323471,44.998,28.176,7.632,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.953,4.325,5.09
noInfo,H09R3081H2Z1,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608274,B8:4D:43:D1:6C:39,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:45:24.631720,2022-03-28 10:43:56.109671,46.184,28.041,7.483,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.535,4.261,5.168
noInfo,H09R3081H1U8,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_H09R3081H1U8,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:47:53.595307,2022-03-28 10:46:59.324217,50.664,28.041,7.424,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.878,4.261,5.168
noInfo,H09R3081H1U8,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026608284,B8:4D:43:FC:9C:02,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-28 10:50:14.987148,2022-03-28 10:48:46.957000,46.564,27.379,2.832,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.949,3.888,5.16
