operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PmMcuBootCostTime,PMDsnCostTime,PmMusicTime
noInfo,Z14Q3081Z3R0,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978824,B84D4332038D,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 19:57:29.891471,44.526,15.048,13.561,success,noInfo,2.0,0.796,4.455,4.477
noInfo,Z14Q3081Z4Q2,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978828,B84D4332201A,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 19:59:31.986752,44.637,14.79,13.559,success,noInfo,2.0,0.802,4.51,4.537
noInfo,Z14Q3081Z4R2,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978831,B84D4331DA03,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:01:20.997898,44.479,15.026,13.569,success,noInfo,2.0,0.791,4.485,4.612
noInfo,Z14Q3081Z4Q4,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978835,B84D43320218,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:03:26.164305,44.456,15.12,13.555,success,noInfo,2.0,0.782,4.613,4.512
noInfo,Z14Q3081Z4S8,RV1301A3CA,11D011000XX200122XX1001PP60XXXXXhttp://www.registeryourshark.com/reg/?m=RV1301A3CA,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,None_Z14Q3081Z4S8,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:07:23.010083,37.815,13.379,13.583,failed,noInfo,1.0,0.782,4.613,4.512
noInfo,Z14Q3081Z4R7,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978843,B84D4332038B,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:07:49.994596,44.997,15.391,13.543,success,noInfo,2.0,0.776,4.481,4.606
noInfo,Z14Q3081Z4S2,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978847,B84D4331FA77,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:10:32.288801,45.81,15.155,13.555,success,noInfo,2.0,0.779,4.5,4.551
noInfo,Z14Q3081Z4K9,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978851,B84D4331E723,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:12:36.957996,38.132,15.215,13.563,success,noInfo,2.0,0.783,7.554,4.472
noInfo,Z14Q3081Z4S4,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978855,B84D4332037E,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:15:06.065423,39.077,14.977,13.608,success,noInfo,2.0,0.793,4.56,4.75
noInfo,Z14Q3081Z4S9,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978861,B84D433202B1,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:18:15.823482,38.435,15.134,13.581,success,noInfo,2.0,0.782,4.603,4.449
noInfo,Z14Q3081Z2U1,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978864,B84D4331E558,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:20:31.248496,46.202,15.253,13.527,success,noInfo,2.0,0.792,4.67,4.325
noInfo,Z14Q3081Z4U0,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978869,B84D4331DAE0,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:22:36.525444,39.021,15.189,13.567,success,noInfo,2.0,0.794,4.527,4.408
noInfo,Z14Q3081Z3J0,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978873,B84D43321669,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:24:47.140484,45.545,14.932,13.569,success,noInfo,2.0,0.784,4.51,4.11
noInfo,Z14Q3081Z4U2,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978879,B84D43321FF4,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:27:55.889255,45.839,15.098,13.537,success,noInfo,2.0,0.792,4.549,4.309
noInfo,Z14Q3081Z5A4,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978884,B84D43321743,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:32:52.893456,45.089,14.996,13.542,success,noInfo,2.0,0.777,4.731,4.227
noInfo,Z14Q3081Z5F1,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978888,B84D43320370,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:34:41.708501,39.416,14.996,13.579,success,noInfo,2.0,0.783,4.547,4.333
noInfo,Z14Q3081Z5A8,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978890,B84D4332035D,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:36:17.112338,46.105,15.389,13.589,success,noInfo,2.0,0.776,4.572,4.519
noInfo,Z14Q3081Z5F0,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978894,B84D43321946,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:38:56.309308,37.987,15.059,13.553,success,noInfo,2.0,0.782,4.552,4.532
noInfo,Z14Q3081Z5J8,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978898,B84D4331DAAB,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:41:25.290998,38.105,15.246,13.559,success,noInfo,2.0,0.794,4.556,4.373
noInfo,Z14Q3081Z5H2,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978903,B84D4331CB1C,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:43:41.069136,38.441,14.881,13.594,success,noInfo,2.0,0.784,4.592,4.545
noInfo,Z14Q3081Z5F3,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978907,B84D4331D992,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:46:33.980666,38.544,15.157,13.554,success,noInfo,2.0,0.794,4.604,4.622
noInfo,Z14Q3081Z5K7,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978911,B84D43321BA7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:48:46.655050,45.082,15.078,13.597,success,noInfo,2.0,0.783,4.558,4.358
noInfo,Z14Q3081Z5K3,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978916,B84D43321F9E,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:51:37.882022,37.884,14.969,13.583,success,noInfo,2.0,0.785,4.663,4.457
noInfo,Z14Q3081Z5J2,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978920,B84D4331E5CF,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:53:48.010440,37.528,15.079,13.561,success,noInfo,2.0,0.779,4.584,4.497
noInfo,Z14Q3081Z5K9,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978924,B84D4331E188,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:56:03.626685,46.425,14.907,13.577,success,noInfo,2.0,0.783,4.613,4.544
noInfo,Z14Q3081F8U6,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978929,B84D4331EA89,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 20:58:35.624447,37.49,14.994,13.551,success,noInfo,2.0,0.807,4.601,4.613
noInfo,Z14Q3081F8S8,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978933,B84D43322036,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:00:45.717311,37.625,15.01,13.554,success,noInfo,2.0,0.784,4.715,4.295
noInfo,Z14Q3081F8S7,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978935,B84D433220CE,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:10:25.512602,46.002,15.363,13.546,success,noInfo,2.0,0.778,4.566,4.263
noInfo,Z14Q3081Z0Q6,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978939,B84D4332054E,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:12:35.731439,37.911,15.078,13.55,success,noInfo,2.0,0.789,4.522,4.594
noInfo,Z14Q3081F8R5,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978943,B84D4331E95B,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:14:53.961281,37.824,14.988,13.571,success,noInfo,2.0,0.789,4.541,4.43
noInfo,Z14Q3081F8R3,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978947,B84D4332218E,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:17:30.392875,44.559,15.224,3.55,success,noInfo,2.0,0.794,4.614,4.554
noInfo,Z14Q3081F8R1,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978951,B84D4332204C,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:19:07.209437,44.877,15.15,13.535,success,noInfo,2.0,0.775,4.661,4.555
noInfo,Z14Q3081F8R8,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978954,B84D433202BB,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:21:18.193018,37.981,15.141,13.601,success,noInfo,2.0,0.785,4.555,4.481
noInfo,Z14Q3081Z5Q6,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978958,B84D433202EE,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:23:25.716656,38.565,15.037,13.54,success,noInfo,2.0,0.791,4.509,4.482
noInfo,Z14Q3081Z5J4,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978963,B84D433217D0,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:26:38.641540,38.556,15.264,13.529,success,noInfo,2.0,0.791,4.584,4.403
noInfo,Z14Q3081F8U7,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978968,B84D4331E73A,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:28:54.910442,38.629,14.873,13.563,success,noInfo,2.0,0.791,4.614,4.446
noInfo,Z14Q3081Z5S3,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978972,B84D4331E72E,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:31:08.721526,37.81,14.856,13.534,success,noInfo,2.0,0.787,4.509,4.612
noInfo,Z14Q3081Z5R2,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978974,B84D43322022,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:32:34.617973,38.128,14.942,13.544,success,noInfo,2.0,0.782,4.558,4.262
noInfo,Z14Q3081Z5S7,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978978,B84D4332205D,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:34:04.324388,45.391,14.935,13.617,success,noInfo,2.0,0.794,4.573,4.62
