operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PmMcuBootCostTime,PMDsnCostTime,PmMusicTime
noInfo,S31Q3081Z9S2,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521477,20579ED34858,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 10:58:51.349743,52.455,32.78,10.626,success,noInfo,0.0,0.782,2.753,2.798
noInfo,S31Q3081Z9R0,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521482,20579ED358E5,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:00:52.193221,52.685,32.549,10.644,success,noInfo,0.0,0.784,2.97,2.583
noInfo,S31Q3081Z9R5,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521489,20579ED34863,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:03:38.046810,51.95,31.611,10.649,success,noInfo,0.0,0.787,2.553,2.531
noInfo,S31Q3081Z9R2,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521496,20579ED34866,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:06:26.190082,52.946,31.897,10.649,success,noInfo,0.0,0.787,2.77,2.51
noInfo,S31Q3081Z9S6,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521500,20579ED35953,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:08:30.467531,52.966,32.66,10.633,success,noInfo,0.0,0.796,2.647,2.462
noInfo,S31Q3081Z9K4,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521505,20579ED34822,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:10:57.601803,52.817,33.214,10.674,success,noInfo,0.0,0.786,2.556,2.542
noInfo,S31Q3081Z9K1,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521512,20579ED35D21,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:14:31.202073,53.406,32.651,10.627,success,noInfo,0.0,0.792,2.605,2.525
noInfo,S31Q3081Z9J9,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521521,20579ED35CE2,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:19:21.187177,51.653,33.17,10.642,success,noInfo,0.0,0.796,2.763,2.576
noInfo,S31Q3081Z9J7,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521526,20579ED35958,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:21:48.175769,52.756,33.008,10.657,success,noInfo,0.0,0.804,2.548,2.462
noInfo,S31Q3081Z9J4,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521531,20579ED35848,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:23:54.603219,52.317,32.585,10.643,success,noInfo,0.0,0.783,2.569,2.533
noInfo,S31Q3081Z9J5,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521536,20579ED35C65,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:25:51.496957,51.662,32.451,10.623,success,noInfo,0.0,0.787,2.611,2.542
noInfo,S31Q3081Z9H5,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521541,20579ED35C0B,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:27:58.448250,51.799,32.501,10.662,success,noInfo,0.0,0.794,2.631,2.565
noInfo,S31Q3081Z9F4,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521546,20579ED358C7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:30:04.347420,52.144,31.664,10.634,success,noInfo,0.0,0.793,2.649,2.493
noInfo,S31Q3081Z9A5,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521550,20579ED35939,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:32:57.996768,52.6,30.81,10.639,success,noInfo,0.0,0.796,2.62,2.529
noInfo,S31Q3081Z9A4,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521557,20579ED3587D,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:35:45.973193,51.684,31.997,2.854,success,noInfo,0.0,0.797,2.57,2.535
noInfo,S31Q3081Z9A0,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521563,20579ED378FE,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:38:04.030806,54.736,32.986,10.655,success,noInfo,0.0,0.796,2.722,2.517
noInfo,S31Q3081Z9H7,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521573,20579ED34825,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:43:44.611655,52.319,31.489,10.607,success,noInfo,0.0,0.784,2.576,2.552
noInfo,S31Q3081Z9H3,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521578,20579ED347D7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:45:37.386195,52.9,32.582,10.639,success,noInfo,0.0,0.792,2.523,2.504
noInfo,S31Q3081Z9K2,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521583,20579ED348BD,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:47:43.775290,52.406,32.498,10.635,success,noInfo,0.0,0.781,2.621,2.583
noInfo,S31Q3081Z9Z9,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521587,20579ED358EA,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:49:39.943335,52.455,31.526,10.623,success,noInfo,0.0,0.863,2.537,2.547
noInfo,S31Q3081Z8S8,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521591,20579ED3598A,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:51:45.526682,52.636,32.188,10.648,success,noInfo,0.0,0.79,2.566,2.494
noInfo,S31Q3081Z8S2,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521595,20579ED35D02,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:53:42.264360,52.231,32.367,10.644,success,noInfo,0.0,0.781,2.663,2.526
noInfo,S31Q3081Z8R9,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521602,20579ED35681,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:56:30.065768,51.537,32.632,10.661,success,noInfo,0.0,0.788,2.521,2.514
noInfo,S31Q3081Z8Q9,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521607,20579ED35CCC,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 11:58:48.534939,53.328,32.606,10.643,success,noInfo,0.0,0.799,2.648,2.484
noInfo,S31Q3081Z8R6,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521609,20579ED35880,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 12:36:09.785824,45.891,32.451,10.65,success,noInfo,0.0,0.777,2.602,2.506
noInfo,S31Q3081Z8R1,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521612,20579ED348F4,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 12:39:06.115230,51.651,32.45,10.622,success,noInfo,0.0,0.792,2.641,2.511
noInfo,S31Q3081A0R9,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521618,20579ED3484D,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 12:43:10.454195,51.391,32.579,10.623,success,noInfo,0.0,0.799,2.696,2.511
noInfo,S31Q3081A0U5,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521625,20579ED347F8,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 12:46:16.929433,52.205,32.473,10.621,success,noInfo,0.0,0.789,2.645,2.473
noInfo,S31Q3081A0Q1,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521631,20579ED359F6,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 12:48:42.918200,51.264,32.39,10.628,success,noInfo,0.0,0.785,2.641,2.53
noInfo,S31Q3081Z9U3,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521640,20579ED378DC,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 12:55:57.211099,51.322,30.067,10.651,success,noInfo,0.0,0.781,2.61,2.528
noInfo,S31Q3081Z9J3,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521643,20579ED348BE,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 12:58:48.496892,52.134,31.529,10.623,success,noInfo,0.0,0.79,4.596,2.487
noInfo,S31Q3081A2Z7,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521648,20579ED37882,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:02:50.636833,52.219,32.949,10.619,success,noInfo,0.0,0.788,4.593,2.498
noInfo,S31Q3081A0J9,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521651,20579ED359C6,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:05:41.193253,51.834,33.107,10.628,success,noInfo,0.0,0.791,4.597,2.457
noInfo,S31Q3081A0Z4,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521653,20579ED358F2,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:08:00.469216,55.604,32.14,10.644,success,noInfo,0.0,0.789,4.506,2.472
noInfo,S31Q3081Z8U4,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521656,20579ED37995,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:10:27.245806,52.038,30.055,10.577,success,noInfo,0.0,0.783,4.63,2.504
noInfo,S31Q3081Z9R8,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521659,20579ED348B8,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:12:26.279663,53.1,30.21,10.626,success,noInfo,0.0,0.794,4.693,2.522
noInfo,S31Q3081Z8U2,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521662,20579ED35C39,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:15:09.258174,51.124,32.079,10.639,success,noInfo,0.0,0.794,4.666,2.518
noInfo,S31Q3081Z8R0,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521665,20579ED35916,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:18:29.186338,52.432,32.519,2.845,success,noInfo,0.0,0.786,4.677,2.474
noInfo,S31Q3081Z8Q3,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521669,20579ED359CC,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:36:07.905672,52.45,32.813,10.628,success,noInfo,0.0,0.794,4.68,2.466
noInfo,S31Q3081Z9J1,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521673,20579ED35885,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:39:25.415740,52.218,31.69,10.64,success,noInfo,0.0,0.787,4.622,2.459
noInfo,S31Q3081Z8J6,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521677,20579ED359BD,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:41:29.289528,52.411,32.779,10.635,success,noInfo,0.0,0.794,4.756,2.638
noInfo,S31Q3081Z8K1,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521681,20579ED35957,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:43:39.488918,53.219,32.148,10.609,success,noInfo,0.0,0.806,4.596,2.464
noInfo,S31Q3081Z8J9,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521685,20579ED35C53,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:46:12.155737,52.687,32.091,10.648,success,noInfo,0.0,0.797,4.633,2.517
noInfo,S31Q3081Z9Z4,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521689,20579ED358DA,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:48:35.734677,53.335,32.78,10.65,success,noInfo,0.0,0.789,4.644,2.486
noInfo,S31Q3081Z9H8,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521693,20579ED35955,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:51:38.564693,51.513,32.544,10.625,success,noInfo,0.0,0.789,4.564,2.5
noInfo,S31Q3081Z8H6,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521698,20579ED379F3,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:54:37.406588,52.978,32.901,10.638,success,noInfo,0.0,0.78,4.561,2.568
noInfo,S31Q3081Z8H2,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521702,20579ED35CAC,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:57:08.366424,53.051,32.363,10.619,success,noInfo,0.0,0.787,4.626,2.599
noInfo,S31Q3081Z8H9,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521706,20579ED348F7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 13:59:20.467681,53.025,32.497,10.602,success,noInfo,0.0,0.783,4.547,2.466
noInfo,S31Q3081Z8F2,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521713,20579ED35CC3,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 14:04:07.193724,51.481,32.696,10.634,success,noInfo,0.0,0.804,4.823,2.508
noInfo,S31Q3081Z8A2,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521717,20579ED35C61,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 14:06:31.856127,51.915,32.785,10.613,success,noInfo,0.0,0.788,4.561,2.53
noInfo,S31Q3081A0Z8,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521722,20579ED34805,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 14:09:39.274050,51.851,33.388,10.628,success,noInfo,0.0,0.778,4.675,2.632
noInfo,S31Q3081Z7U9,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521726,20579ED37998,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 14:11:46.108193,52.048,33.101,10.638,success,noInfo,0.0,0.789,4.691,2.586
noInfo,S31Q3081Z8F8,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521731,20579ED377FE,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 14:14:57.040762,53.278,32.876,10.652,success,noInfo,0.0,0.782,4.569,2.532
noInfo,S31Q3081Z7U1,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521735,20579ED35CA4,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 14:17:07.014070,52.234,32.78,10.627,success,noInfo,0.0,0.799,4.646,2.543
noInfo,S31Q3081Z7S7,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521742,20579ED35A0F,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 14:21:04.987196,52.513,32.952,10.636,success,noInfo,0.0,0.786,4.726,2.546
noInfo,S31Q3081Z7R7,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521747,20579ED3599D,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-09-02 14:24:24.535706,48.088,32.482,10.652,success,noInfo,0.0,0.792,4.693,2.58
