operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PmMcuBootCostTime,PMDsnCostTime,PmMusicTime
noInfo,S11Q3081F7K2,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498565,20579E493AF3,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 14:48:14.459504,36.148,23.504,3.115,success,noInfo,0.0,0.785,2.292,2.228
noInfo,S11Q3081F7K2,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498572,20579E493AF3,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 14:51:54.192049,38.658,24.007,3.116,success,noInfo,0.0,0.771,2.225,2.296
noInfo,S11Q3081F7K2,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498577,20579E493AF3,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 14:53:34.510740,37.343,24.088,3.136,success,noInfo,0.0,0.793,2.157,2.286
noInfo,S11Q3081F7K2,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498581,20579E493AF3,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 14:55:22.942572,34.411,23.523,3.141,success,noInfo,0.0,0.794,2.186,2.267
noInfo,S11Q3081F7K2,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498583,20579E493AF3,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 14:56:57.653192,38.381,23.779,3.122,success,noInfo,0.0,0.799,2.142,2.287
noInfo,S11Q3081F7F5,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498587,20579E4947D7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 14:59:06.105402,33.012,23.87,10.653,success,noInfo,0.0,0.792,2.209,2.24
noInfo,S11Q3081F7F5,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498589,20579E4947D7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 15:00:26.063799,39.246,23.855,3.127,success,noInfo,0.0,0.786,2.15,2.261
noInfo,S11Q3081F7F5,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498590,20579E4947D7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 15:02:24.399339,38.966,23.709,3.144,success,noInfo,0.0,0.792,2.223,2.252
noInfo,S11Q3081F7F5,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498591,20579E4947D7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 15:03:50.387619,36.946,24.094,3.135,success,noInfo,0.0,0.801,2.275,2.275
noInfo,S11Q3081F7F5,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498592,20579E4947D7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 15:05:23.486210,40.0,24.03,3.12,success,noInfo,0.0,0.78,2.143,2.234
noInfo,S11Q3081F7F5,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498595,20579E4947D7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 15:06:49.754579,36.548,23.755,3.144,success,noInfo,0.0,0.795,3.541,2.238
noInfo,S11Q3081F7F5,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498597,20579E4947D7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 15:08:28.297259,37.197,23.645,3.145,success,noInfo,0.0,0.793,2.226,2.21
noInfo,S11Q3081F7H0,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498600,20579ED33545,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 15:10:32.081968,37.53,24.037,10.869,success,noInfo,0.0,0.796,2.115,2.272
noInfo,S11Q3081F7H0,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498602,20579ED33545,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 15:11:50.306950,39.368,23.769,3.127,success,noInfo,0.0,0.779,2.236,2.238
noInfo,S11Q3081F7H0,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498606,20579ED33545,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 15:13:24.625532,37.13,24.278,3.129,success,noInfo,0.0,0.803,2.342,2.304
noInfo,S11Q3081F7H0,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498610,20579ED33545,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 15:15:58.164432,37.658,23.659,3.134,success,noInfo,0.0,0.79,2.148,2.285
noInfo,S11Q3081F7H0,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498613,20579ED33545,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 15:17:30.120331,36.801,23.477,3.13,success,noInfo,0.0,0.796,2.212,2.229
noInfo,S11Q3081F7H0,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498616,20579ED33545,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 15:19:06.614020,37.472,23.689,3.131,success,noInfo,0.0,0.794,2.254,2.288
noInfo,S11Q3081F7H8,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498620,20579E493E9F,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 15:21:40.150517,32.663,23.858,3.145,success,noInfo,0.0,0.789,2.165,2.281
noInfo,S11Q3081F6Q2,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498663,20579E4948F5,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 15:49:56.619473,38.855,24.568,11.049,success,noInfo,0,0.797,2.266,2.244
