operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PmMcuBootCostTime,PMDsnCostTime,PmMusicTime
noInfo,J19R3081K9S8,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154045,F0:B0:40:75:23:32,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:10:28.309558,2022-04-21 10:09:01.726654,44.014,27.4,7.592,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.029,4.339,5.56
noInfo,J19R3081K9S5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154051,F0:B0:40:DC:E1:5A,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:14:05.991339,2022-04-21 10:12:40.484591,43.717,27.491,7.68,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.009,4.516,4.82
noInfo,J19R3081K9Q9,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154057,F0:B0:40:DD:33:D9,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:16:26.961133,2022-04-21 10:14:57.762779,44.922,27.797,7.617,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.032,5.381,5.741
noInfo,J19R3081K9Q5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154063,F0:B0:40:75:1E:63,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:19:05.684043,2022-04-21 10:17:40.007900,43.408,27.891,7.747,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.014,4.502,4.929
noInfo,J19R3081K9K7,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154069,F0:B0:40:DD:05:90,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:21:42.867533,2022-04-21 10:20:16.085902,43.394,27.717,7.497,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.041,5.528,5.288
noInfo,J19R3081K9K5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154077,F0:B0:40:DC:B0:83,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:26:01.209491,2022-04-21 10:24:35.072940,43.515,27.867,7.861,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.038,4.912,4.956
noInfo,J19R3081K9J1,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_J19R3081K9J1,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:29:21.344097,2022-04-21 10:27:52.533203,84.913,27.867,7.851,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.039,4.912,4.956
noInfo,J19R3081K9J1,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_J19R3081K9J1,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:31:48.192388,2022-04-21 10:29:59.650915,104.733,27.867,2.921,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.03,4.912,4.956
noInfo,J19R3081K9J1,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154094,F0:B0:40:DC:A7:A9,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:33:26.751135,2022-04-21 10:31:59.307829,44.835,27.942,2.875,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.966,4.722,5.021
noInfo,J19R3081K9H5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_J19R3081K9H5,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:37:47.049051,2022-04-21 10:34:13.167673,210.124,27.942,7.753,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.026,4.722,5.021
noInfo,J19R3081K9A4,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154113,F0:B0:40:DD:34:3B,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:41:58.421350,2022-04-21 10:40:30.182639,45.49,27.942,7.945,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.016,5.037,4.917
noInfo,J19R3081K9A9,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_J19R3081K9A9,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:44:52.759831,2022-04-21 10:43:28.376196,79.944,27.942,7.629,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.186,5.037,4.917
noInfo,J19R3081K9A9,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154125,F0:B0:40:DD:0A:A5,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:47:05.284999,2022-04-21 10:45:39.541359,44.245,27.319,2.909,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.006,4.175,5.035
noInfo,J19R3081K8U1,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154137,F0:B0:40:DD:05:84,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:52:30.877754,2022-04-21 10:51:04.504028,43.596,27.643,7.828,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.016,4.897,5.243
noInfo,J19R3081K8S1,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154143,F0:B0:40:DC:E0:ED,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:54:51.123914,2022-04-21 10:53:26.563080,43.64,27.417,8.011,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.021,3.792,4.752
noInfo,J19R3081K8R7,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154149,F0:B0:40:75:1D:35,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 10:57:30.336379,2022-04-21 10:56:03.726274,43.571,27.597,7.554,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.013,5.48,4.964
noInfo,J19R3081K8R0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154155,F0:B0:40:DD:00:A4,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 11:00:08.578549,2022-04-21 10:58:42.876914,43.66,27.445,7.77,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.005,4.841,4.977
noInfo,J19R3081K8Q4,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154166,F0:B0:40:75:1D:9E,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 11:04:48.452506,2022-04-21 11:03:23.131456,43.482,27.733,8.055,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.074,4.011,5.047
noInfo,J19R3081K8K0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_J19R3081K8K0,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 11:08:12.387365,2022-04-21 11:06:34.733129,93.815,27.733,7.971,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.029,4.011,5.047
noInfo,J19R3081K8K0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027154179,F0:B0:40:75:23:41,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 11:10:10.847713,2022-04-21 11:08:46.075331,42.819,27.851,2.928,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.001,4.196,4.992
noInfo,J19R3081K8J3,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_J19R3081K8J3,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-21 11:12:41.595363,2022-04-21 11:11:17.607402,80.239,27.851,7.513,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.027,4.196,4.992
